StateCode,YearMonth,PCP,TAVG,PDSI
13,199409,3.58,64.3,2.37
13,199410,1.93,53.5,1.99
13,199411,2.21,39.4,1.99
13,199412,1.19,27,1.96
13,199501,0.82,18.3,1.82
13,199502,0.32,25.4,1.39
13,199503,2.57,37,1.54
13,199504,4.9,44.8,2.53
13,199505,5.88,56.5,3.3
13,199506,3.73,69.9,-0.37
13,199507,3.46,73.9,-0.42
13,199508,3.52,76.2,-0.77
13,199509,2.96,60.2,-0.9
13,199510,2,50.7,-1
13,199511,1.7,30.3,-1.01
13,199512,0.4,23.9,-1.44
13,199601,1.84,15.8,-0.87
13,199602,0.27,23.2,-1.11
13,199603,1.38,29.9,-1.15
13,199604,1.63,45.7,-1.42
13,199605,7.34,56.4,1.64
13,199606,5.07,69.5,1.67
13,199607,3.2,70.5,1.51
13,199608,3.79,70,1.49
13,199609,2.88,60.7,1.28
13,199610,2.74,51.7,1.4
13,199611,2.65,29,1.93
13,199612,0.87,19.6,1.79
13,199701,0.96,14.6,1.75
13,199702,1.68,25,2.16
13,199703,1.32,37.2,1.6
13,199704,2.63,44.3,1.57
13,199705,4.03,54.2,1.79
13,199706,4.38,70.4,-0.13
13,199707,2.95,73.4,-0.36
13,199708,2.76,69.5,-0.71
13,199709,3.11,64.2,-0.93
13,199710,3.37,52.1,-0.48
13,199711,1.02,32.9,-0.7
13,199712,1,27.4,-0.76
13,199801,1.05,23.5,0.08
13,199802,1.63,34.8,0.53
13,199803,3.65,32.8,1.47
13,199804,3.94,49.7,1.77
13,199805,4.3,65,1.49
13,199806,7.91,67.1,2.83
13,199807,3.16,73.8,2.39
13,199808,5.01,72.9,2.59
13,199809,2.06,68.2,1.68
13,199810,4.83,53.1,2.52
13,199811,1.61,40.7,2.31
13,199812,0.42,29.4,1.88
13,199901,1.29,17,2.03
13,199902,0.91,32.9,1.92
13,199903,0.98,36.3,1.26
13,199904,6.26,50,2.63
13,199905,4.89,60.5,2.76
13,199906,5.29,68.9,2.8
13,199907,5.21,76.8,3.1
13,199908,3.11,70,-0.06
13,199909,1.84,61.3,-0.51
13,199910,0.77,50.9,-1.1
13,199911,1.02,44.3,-1.73
13,199912,0.71,27,-2.05
13,200001,0.73,21.6,-2.18
13,200002,1.37,32.5,-1.89
13,200003,1,43.1,-2.62
13,200004,2.03,49.4,-2.88
13,200005,3.6,62.8,-2.89
13,200006,6.56,67.7,0.88
13,200007,4.09,72.2,1.11
13,200008,2.62,72.7,-0.4
13,200009,2.11,64.6,-0.94
13,200010,1.8,54.8,-1.27
13,200011,2.15,32.2,0.06
13,200012,1.67,10,0.26
13,200101,1.42,20.8,0.57
13,200102,2.16,18.1,1.39
13,200103,1.3,30.2,1.08
13,200104,3.6,52.7,1.11
13,200105,7.04,60.9,2.27
13,200106,4.07,68.3,-0.14
13,200107,3.12,75.1,-0.37
13,200108,2.97,72.5,-0.78
13,200109,4.07,61.2,-0.53
13,200110,2.46,50.2,-0.35
13,200111,1.55,48,-0.8
13,200112,0.83,30.7,-0.97
13,200201,0.4,28.6,-1.24
13,200202,0.89,29.8,-1.17
13,200203,1.16,31,-1.34
13,200204,3.62,48.9,0.35
13,200205,4.1,56.8,0.59
13,200206,3.51,72.4,-0.59
13,200207,4.24,76.5,0.06
13,200208,5.81,70.9,0.81
13,200209,1.71,65.3,0.07
13,200210,3.58,46.2,0.78
13,200211,0.22,34.7,-0.49
13,200212,0.24,28.9,-0.92
13,200301,0.39,19.1,-1.17
13,200302,0.82,20.4,-1.12
13,200303,1.15,35.1,-1.36
13,200304,3.25,50.4,0.1
13,200305,4.61,57.9,0.52
13,200306,4.48,67.3,0.55
13,200307,4.11,73.1,0.77
13,200308,1.03,74.1,-1.13
13,200309,3.11,61.1,-1.25
13,200310,1,52.4,-1.86
13,200311,3.46,35.9,0.43
13,200312,1.28,28.2,0.39
13,200401,0.96,17.7,0.37
13,200402,1.17,22.7,0.59
13,200403,3.75,40.8,1.25
13,200404,1.85,51.1,-0.57
13,200405,7.74,60.7,1.57
13,200406,3.55,67,1.13
13,200407,4.33,70.5,1.46
13,200408,4.56,66.2,1.93
13,200409,2.66,66.4,1.5
13,200410,2.05,51.9,1.32
13,200411,2.21,40.6,1.37
13,200412,0.58,26.6,1.08
13,200501,1.31,18.9,1.33
13,200502,1.52,31.2,1.68
13,200503,1.05,36,-0.42
13,200504,3.45,53.4,-0.34
13,200505,3.85,57.8,-0.19
13,200506,5.25,72.6,-0.07
13,200507,3.27,74.7,-0.21
13,200508,3.02,71.5,-0.51
13,200509,3.29,67.6,-0.77
13,200510,0.91,52.6,-1.43
13,200511,1.75,39.6,-1.66
13,200512,1.17,19.5,-1.71
13,200601,0.99,32.4,-1.67
13,200602,0.32,25.1,-1.95
13,200603,3.17,36.5,-1.32
13,200604,4.3,53.8,-0.78
13,200605,2.44,60.6,-1.33
13,200606,2.49,70,-2.08
13,200607,3.22,75.9,-2.39
13,200608,5.75,72.1,0.5
13,200609,4.22,60,0.75
13,200610,1.64,47.9,0.56
13,200611,1.77,39.3,0.41
13,200612,2.09,31.1,0.91
13,200701,0.91,21.6,0.94
13,200702,1.68,15.5,1.43
13,200703,2.86,41.8,1.51
13,200704,4.57,46.7,2.25
13,200705,5.35,64.7,2.38
13,200706,3.38,70.4,1.6
13,200707,3.38,73.7,1.27
13,200708,9.69,74.2,3.31
13,200709,2.87,64.7,3.02
13,200710,5.1,55.9,4.01
13,200711,0.18,37.2,3.25
13,200712,2.44,20.3,3.83
13,200801,0.68,16.6,3.42
13,200802,1.71,17,3.67
13,200803,1.26,32.6,3.1
13,200804,5.86,46,4.31
13,200805,5.67,57.4,4.76
13,200806,8.88,69.3,6.03
13,200807,5.88,73.1,6.45
13,200808,1.96,69.9,5.32
13,200809,4.16,63.5,5.11
13,200810,3.26,50.7,5.19
13,200811,1.72,37.3,4.99
13,200812,1.88,17.6,5.09
13,200901,0.68,13.2,4.55
13,200902,0.79,26.7,4.12
13,200903,2.97,37.1,4.2
13,200904,3.6,47,4.21
13,200905,3.64,59.8,3.69
13,200906,5.29,68.9,3.63
13,200907,4.62,68,3.98
13,200908,5.75,68.3,4.7
13,200909,1.73,63.3,3.88
13,200910,6.35,44.9,5.67
13,200911,1.19,43.4,4.99
13,200912,2.54,19.8,5.47
13,201001,1.3,13.6,5.26
13,201002,0.96,17.3,4.86
13,201003,1.72,38.4,4.18
13,201004,3.7,55.2,3.79
13,201005,4.19,59.9,3.54
13,201006,10.28,70.8,5.43
13,201007,7.89,74.6,6.69
13,201008,4.83,74.4,6.52
13,201009,5.4,63.1,6.86
13,201010,0.91,53.9,5.74
13,201011,1.64,38,5.3
13,201012,1.23,19.1,5.02
13,201101,0.94,14.8,4.64
13,201102,1.39,22.6,4.57
13,201103,1.5,35.1,3.94
13,201104,3.81,47.6,4.04
13,201105,5,59.1,4.15
13,201106,6.19,69.6,4.37
13,201107,3.4,78,-0.23
13,201108,3.02,72,-0.57
13,201109,1.68,60.2,-1.16
13,201110,0.74,53.4,-1.93
13,201111,2.08,39.4,-2.03
13,201112,2.08,29.1,-1.57
13,201201,0.57,26.5,-1.71
13,201202,1.68,29.6,-1.13
13,201203,1.91,51.6,-1.78
13,201204,3.9,52.4,-1.31
13,201205,3.51,65,-1.6
13,201206,2.81,71.4,-2.26
13,201207,1.17,79.6,-3.56
13,201208,2.88,71,-3.95
13,201209,1.62,62.1,-4.62
13,201210,2.98,48.8,-4.09
13,201211,1.05,39.2,-4.53
13,201212,1.53,27.7,-4.33
13,201301,0.95,22,-4.23
13,201302,1.27,24.2,-3.9
13,201303,2.09,29,-3.57
13,201304,6.43,43.8,1.9
13,201305,8.65,59,3.75
13,201306,4.89,68.9,3.52
13,201307,1.74,72.3,-0.68
13,201308,1.49,71.9,-1.65
13,201309,1.94,67,-2.46
13,201310,2.78,50.5,-2.2
13,201311,1.59,33.9,-2.32
13,201312,0.62,17.4,-2.63
13,201401,0.43,14.2,-2.91
13,201402,1.5,13.2,-2.52
13,201403,0.81,29.7,-2.88
13,201404,4.65,47.5,0.83
13,201405,3.04,60,0.4
13,201406,9.66,70.2,2.39
13,201407,3.3,68.8,2.27
13,201408,5.92,71.2,3.01
13,201409,4.35,62,3.36
13,201410,3.17,51.2,3.69
13,201411,0.76,29.3,3.35
13,201412,1.1,28.2,3.19
13,201501,0.52,21.6,2.75
13,201502,1.11,14.5,2.7
13,201503,0.56,37.3,1.71
13,201504,3.37,51.1,1.65
13,201505,5.06,60,1.98
13,201506,6.38,69.4,2.52
13,201507,5.51,72,3.19
13,201508,5.29,68.9,3.78
13,201509,4.18,68.4,3.8
13,201510,1.76,53,3.41
13,201511,4.08,42,4.32
13,201512,4.71,33,6.06
14,199201,1.1,36.4,1.02
14,199202,0.93,41.7,-0.13
14,199203,2.46,47.8,0
14,199204,1.36,54.6,-0.5
14,199205,2.4,62.7,-1.01
14,199206,5.81,68.7,0.8
14,199207,6.7,75.5,2.27
14,199208,3.74,70.9,3.02
14,199209,2.08,67.9,2.77
14,199210,2,56.4,2.72
14,199211,3.51,37.8,3.87
14,199212,1.7,29.5,4.42
14,199301,1.48,24.8,4.84
14,199302,1.93,28.1,5.41
14,199303,2.25,41,5.37
14,199304,2.18,50,4.97
14,199305,6.05,62.3,5.67
14,199306,4.27,71.6,5.45
14,199307,9.28,77.6,7.46
14,199308,4.2,76.9,7.8
14,199309,3.75,63.5,7.9
14,199310,1.21,53.6,7.18
14,199311,1.12,38.3,6.78
14,199312,0.75,35.5,6.35
14,199401,0.6,28.8,6.01
14,199402,0.71,29.9,5.7
14,199403,0.39,47.2,4.58
14,199404,4.62,53.4,5.23
14,199405,1.5,64.7,3.82
14,199406,2.97,77,2.96
14,199407,4.92,75.8,3.26
14,199408,2.42,76.9,2.74
14,199409,1.36,68,1.87
14,199410,2.24,57.5,1.73
14,199411,2.29,43.8,1.95
14,199412,0.98,36,1.77
14,199501,0.92,31.2,1.74
14,199502,0.3,39.2,1.14
14,199503,2.13,43.3,1.13
14,199504,2.79,50.4,1.39
14,199505,8.79,57.3,3.86
14,199506,4.84,70.4,4.07
14,199507,3.22,78.1,4.09
14,199508,3.01,80.2,3.88
14,199509,2.38,66.2,-0.01
14,199510,0.33,56.2,-0.69
14,199511,0.32,42.1,-1.13
14,199512,0.65,32.5,-1.21
14,199601,0.43,27,-1.37
14,199602,0.12,36.2,-1.84
14,199603,1.26,37.8,-1.94
14,199604,1.35,53.5,-2.25
14,199605,4.98,65.2,0.13
14,199606,4.11,74.4,0
14,199607,4.29,76.8,0.32
14,199608,5.34,74.5,1.37
14,199609,4.38,65,2.07
14,199610,1.54,56.3,1.84
14,199611,2.8,38.2,2.61
14,199612,0.16,32.1,2.16
14,199701,0.22,28.6,1.84
14,199702,2.13,34.8,2.63
14,199703,0.42,46.6,1.86
14,199704,2.83,48.6,2.18
14,199705,3.31,60.7,2.09
14,199706,4.25,72.3,2.2
14,199707,3.21,78.2,2.38
14,199708,4.8,75.1,3.19
14,199709,2.89,69.9,3.02
14,199710,3.22,56.8,3.37
14,199711,0.92,40.2,3.08
14,199712,2.09,32.2,3.73
14,199801,0.6,32.6,3.6
14,199802,0.96,39.6,3.51
14,199803,3.2,38.2,4.17
14,199804,2.28,51.9,3.86
14,199805,2.06,67.9,2.63
14,199806,2.9,73.6,2.02
14,199807,6.37,79.6,2.86
14,199808,1.94,77.9,2.24
14,199809,3.08,74.4,1.88
14,199810,4.23,58.5,2.62
14,199811,4.11,47.1,3.75
14,199812,0.58,34.5,3.47
14,199901,1.35,31.7,3.84
14,199902,0.49,42.8,3.32
14,199903,1.7,42.8,3.18
14,199904,5.18,53.5,4.26
14,199905,4.42,63.1,4.29
14,199906,5.31,71,4.6
14,199907,2.73,80.4,4.32
14,199908,3.22,77.5,4.15
14,199909,3.28,65.4,4.1
14,199910,0.61,56.5,-0.55
14,199911,0.76,50.4,-1.03
14,199912,1.21,36.8,-0.85
14,200001,0.42,33.3,-1.01
14,200002,1.61,41,0.21
14,200003,4.16,46.3,1.09
14,200004,1.35,53.8,-0.42
14,200005,2.67,66.5,-0.91
14,200006,4.25,72,-0.6
14,200007,3.68,79,-0.2
14,200008,0.62,83,-1.36
14,200009,1.01,71.1,-2.18
14,200010,3.98,59.4,0.69
14,200011,1.24,36.8,0.71
14,200012,0.49,24.2,0.42
14,200101,1.31,31,0.73
14,200102,2.46,30.4,1.73
14,200103,1.48,41.1,1.64
14,200104,1.81,58.3,1.04
14,200105,5.26,65.1,1.58
14,200106,3.81,72.9,1.57
14,200107,3.71,83,1.8
14,200108,2.4,79,-0.23
14,200109,3.55,67.9,0.33
14,200110,1.11,56.2,-0.37
14,200111,0.58,49.2,-0.98
14,200112,0.27,36.9,-1.45
14,200201,1.06,33.8,-1.29
14,200202,0.42,35.9,-1.6
14,200203,0.53,39.2,-2.1
14,200204,2.34,56.4,-2.12
14,200205,3.9,62.1,-2.06
14,200206,2.74,76.9,-2.64
14,200207,1.72,80.7,-3.37
14,200208,3.09,78.4,-3.37
14,200209,1.5,70.4,-3.79
14,200210,4.43,50.5,-2.18
14,200211,0.24,42.4,-2.41
14,200212,0.47,35.5,-2.46
14,200301,0.18,31.8,-2.6
14,200302,1.15,31.3,-2.19
14,200303,2.22,44.2,-1.89
14,200304,3.23,56.1,-1.41
14,200305,3.47,62.9,-1.29
14,200306,4.19,70.4,-0.86
14,200307,0.85,81.8,-1.46
14,200308,4.31,80.2,-1.11
14,200309,2.51,65.1,-1.05
14,200310,1.21,58.3,-1.42
14,200311,0.64,42.2,-1.71
14,200312,1.15,35.3,-1.56
14,200401,0.83,30.4,-1.49
14,200402,0.86,31.8,-1.43
14,200403,3.38,49.2,-0.96
14,200404,2.5,54.9,-0.86
14,200405,2.47,66.9,-1.55
14,200406,5.34,71.2,0.5
14,200407,5.81,75.2,1.57
14,200408,2.51,72.7,1.63
14,200409,2.15,70.8,1.23
14,200410,2.29,57.8,1.26
14,200411,2.47,44.2,1.71
14,200412,0.3,35.7,1.27
14,200501,1.77,29.9,1.92
14,200502,1.59,39.2,2.27
14,200503,1.37,44.7,2.02
14,200504,2.02,55,1.65
14,200505,3.18,64.1,1.36
14,200506,6.03,74.7,2.06
14,200507,3.22,78.7,2.27
14,200508,5.16,77.3,3.26
14,200509,1.58,72.2,-0.42
14,200510,2.58,57.7,-0.06
14,200511,0.68,46.4,-0.38
14,200512,0.42,30.8,-0.56
14,200601,0.3,41.3,-0.97
14,200602,0.01,34.5,-1.44
14,200603,1.87,45.6,-1.5
14,200604,2.43,59.6,-1.67
14,200605,2.76,65.8,-2.26
14,200606,3.02,75.8,-2.69
14,200607,2.39,81.1,-3.15
14,200608,4.77,78.8,-2.44
14,200609,1.9,64.4,-2.5
14,200610,2.14,55.1,-2.19
14,200611,0.47,44.6,-2.54
14,200612,2.67,35.9,0.88
14,200701,0.89,27,0.84
14,200702,0.88,30,0.79
14,200703,3.44,52.3,1.03
14,200704,2.98,50.9,1.38
14,200705,5.98,65.9,2.2
14,200706,5.69,72.3,2.81
14,200707,3.35,78,3.01
14,200708,2.57,81.5,2.69
14,200709,2.02,70.5,2.06
14,200710,2.83,59.1,2.14
14,200711,0.15,44.1,1.34
14,200712,2.48,29.3,2.14
14,200801,0.4,30,1.78
14,200802,1.38,32.3,2.02
14,200803,1.47,43.2,1.73
14,200804,2.81,50.5,1.96
14,200805,5.13,63,2.53
14,200806,4.81,73.8,2.74
14,200807,3.37,78.6,2.92
14,200808,3.62,75.2,3.21
14,200809,3.97,66.4,3.57
14,200810,4.78,55.4,4.68
14,200811,0.95,44.6,4.32
14,200812,0.65,29.9,4.11
14,200901,0.08,31.4,3.67
14,200902,0.51,39.7,3.3
14,200903,1.87,44.4,3.19
14,200904,4.8,52.1,4.15
14,200905,2.74,63,3.48
14,200906,4.71,74.4,3.5
14,200907,3.99,75.6,3.81
14,200908,3.83,74.4,4.16
14,200909,3.4,65.3,4.26
14,200910,3.81,48.8,5.06
14,200911,1.08,47.6,4.63
14,200912,0.98,26.5,4.57
14,201001,0.48,27.2,4.34
14,201002,0.86,29.9,4.3
14,201003,2.08,44.2,4.19
14,201004,2.62,57.8,3.73
14,201005,4.06,62.1,3.72
14,201006,4.7,77,3.64
14,201007,4.55,79.6,4.07
14,201008,2.93,79.7,3.84
14,201009,3.14,70.8,3.57
14,201010,0.69,59.1,-0.62
14,201011,1.53,43.6,-0.5
14,201012,0.2,32.3,-0.85
14,201101,0.46,27.3,-0.97
14,201102,1.09,30.2,-0.75
14,201103,1.11,44.1,-1.07
14,201104,1.86,55.2,-1.29
14,201105,3.44,62.6,-1.39
14,201106,2.66,76.8,-1.96
14,201107,2.59,84.9,-2.48
14,201108,3.33,80.9,-2.6
14,201109,1.27,66.2,-2.99
14,201110,1.6,57.5,-3
14,201111,2.5,43.7,-2.29
14,201112,2.26,33.1,-1.26
14,201201,0.07,36.1,-1.56
14,201202,1.81,37.1,-0.89
14,201203,2.45,55.5,-1
14,201204,3.08,59.2,-0.84
14,201205,1.47,69,-2.04
14,201206,2.16,77.5,-2.8
14,201207,1.28,84.4,-3.8
14,201208,2.61,76.5,-3.9
14,201209,2.09,68.2,-3.94
14,201210,1.14,54,-3.93
14,201211,0.58,46.5,-4.2
14,201212,0.55,34.6,-4.24
14,201301,0.84,32.3,-4.03
14,201302,1.63,33.6,-3.41
14,201303,1.21,40.3,-3.46
14,201304,2.44,48.4,-2.86
14,201305,3.96,63.3,-2.63
14,201306,2.78,75.2,-2.93
14,201307,4.46,77.2,-2.31
14,201308,4.91,76.5,-1.29
14,201309,2.74,72.1,-1.31
14,201310,2.64,55.2,-0.83
14,201311,1.03,41.3,-0.81
14,201312,0.39,29.2,-0.99
14,201401,0.24,29.6,-1.21
14,201402,0.75,27.8,-1.16
14,201403,0.48,40.6,-1.62
14,201404,1.59,54,-1.87
14,201405,1.98,64.7,-2.73
14,201406,7.58,73.6,1
14,201407,2.39,75.4,0.79
14,201408,3.06,78.3,0.69
14,201409,2.98,68.2,0.69
14,201410,2.75,58.9,0.87
14,201411,0.29,38.5,-0.4
14,201412,1.34,34.6,-0.15
14,201501,0.37,32.1,-0.39
14,201502,0.83,31.2,-0.37
14,201503,0.49,46.8,-1.12
14,201504,2.76,56.4,-1.03
14,201505,8.28,61.7,1.87
14,201506,3.34,75.8,1.55
14,201507,4.93,78.9,2.2
14,201508,2.95,75.2,2.26
14,201509,1.58,74.2,1.4
14,201510,1.79,59.2,1.08
14,201511,3.1,46.5,1.71
14,201512,2.36,37.6,2.45
15,199201,2.43,35.6,-1.76
15,199202,2.43,42.2,-2.11
15,199203,5.13,45.7,-1.77
15,199204,1.94,55.6,-2.43
15,199205,4.31,61.9,0.07
15,199206,4.35,68.8,0.38
15,199207,6.51,75.9,1.25
15,199208,4.02,70.7,1.64
15,199209,3.56,67,1.79
15,199210,1.48,55,1.5
15,199211,3.72,46.1,1.62
15,199212,2.91,36.5,-0.18
15,199301,3.18,37.7,-0.44
15,199302,3.74,34.3,-0.33
15,199303,4.47,42.2,-0.29
15,199304,3.72,53.1,-0.3
15,199305,3.33,64.3,-0.6
15,199306,4.95,71.8,-0.15
15,199307,3.12,79.3,-0.81
15,199308,3.91,76,-0.78
15,199309,3.93,66.5,0.3
15,199310,4.05,54.5,0.94
15,199311,4.35,44.4,1.27
15,199312,4.12,35.9,1.37
15,199401,4.8,27,1.51
15,199402,4.86,37.8,1.75
15,199403,7.22,44.8,2.45
15,199404,5.71,58,2.68
15,199405,3.22,60,-0.17
15,199406,3.54,74.6,-0.44
15,199407,4.22,75.6,-0.49
15,199408,3.62,72.7,-0.41
15,199409,2.38,65.4,-0.6
15,199410,2.42,57,-0.7
15,199411,3.34,50.7,-1.01
15,199412,3.33,41.1,-1.26
15,199501,4.72,35,-0.9
15,199502,3,35,-1.01
15,199503,3.02,48.4,-1.61
15,199504,3.8,56.1,-1.59
15,199505,9.13,63.6,1.62
15,199506,4.37,72,1.62
15,199507,3.19,76.8,-0.51
15,199508,3.59,79.3,-0.78
15,199509,2.62,66.5,-0.93
15,199510,4.65,57.2,0.69
15,199511,3.51,40.6,0.74
15,199512,2.35,33.9,0.33
15,199601,4.78,32.4,0.57
15,199602,2.4,36.4,0.09
15,199603,5.06,40,0.35
15,199604,5.39,52.5,0.94
15,199605,7.12,66.5,1.66
15,199606,4.83,72.4,1.81
15,199607,5.63,73.8,2.29
15,199608,2.52,74.3,1.79
15,199609,6.36,66.2,2.97
15,199610,2.9,57,3.11
15,199611,5,41,3.72
15,199612,4.76,40.3,3.71
15,199701,3.36,32.5,3.17
15,199702,3.28,41.9,2.61
15,199703,11.11,48.5,4.45
15,199704,2.45,50.2,3.59
15,199705,5.45,59,3.84
15,199706,7.11,70.1,4.74
15,199707,2.4,76.3,-0.78
15,199708,3.35,73,-0.81
15,199709,2.36,67.2,-1.06
15,199710,1.88,56.2,-1.34
15,199711,3.25,42.2,-1.5
15,199712,3.05,36.6,-1.74
15,199801,3.75,40.8,-1.72
15,199802,3.22,42.4,-1.81
15,199803,3.21,46.5,-2.19
15,199804,7.55,54.5,1.36
15,199805,5.08,67.9,1.3
15,199806,8.86,73.5,2.95
15,199807,4.92,76,2.91
15,199808,2.11,75.4,-0.5
15,199809,1.08,73,-1.53
15,199810,2.71,59.2,-1.63
15,199811,2.02,48.3,-2.37
15,199812,4.81,40.7,-2.27
15,199901,6.7,37.5,-1.24
15,199902,2.87,41.4,-1.47
15,199903,3.43,41.7,-1.67
15,199904,3.48,58.4,-1.88
15,199905,2.89,64.9,-2.19
15,199906,4.62,73.5,-1.8
15,199907,2.13,79.5,-2.77
15,199908,1.97,75.3,-3.47
15,199909,1.33,68.1,-4.01
15,199910,2.98,56.8,-3.75
15,199911,2.25,51.3,-4.38
15,199912,3.44,38.7,-4.58
15,200001,3.79,33.8,-4.28
15,200002,4.68,43.1,-3.63
15,200003,3.53,50.1,-3.84
15,200004,4.55,53.9,-3.21
15,200005,4.66,67,-2.9
15,200006,4.41,73.1,-2.48
15,200007,4.72,74.5,-1.98
15,200008,3.91,74.8,-1.58
15,200009,3.49,67.2,-1.23
15,200010,0.88,59.6,-1.87
15,200011,2.82,44.2,-2.02
15,200012,3.85,26.7,-1.83
15,200101,2.09,31.8,-2.18
15,200102,4.22,41.3,-1.86
15,200103,2.82,41.4,-2.21
15,200104,1.91,59.9,-3.05
15,200105,4.57,66.2,-2.92
15,200106,3.99,71,0.07
15,200107,6.33,75.7,0.88
15,200108,3.68,76.4,0.89
15,200109,2.59,66.3,0.69
15,200110,4.4,56.1,1.46
15,200111,4.36,51.2,1.71
15,200112,4.47,41.8,1.77
15,200201,3.87,37.9,1.52
15,200202,1.6,38.8,0.62
15,200203,7.41,45.6,1.48
15,200204,4.96,58.6,1.5
15,200205,6.23,62.1,2.08
15,200206,3.75,74.3,-0.19
15,200207,3.4,78.3,-0.74
15,200208,2.28,77.2,-1.51
15,200209,6.15,71.7,0.85
15,200210,5.47,57.4,1.93
15,200211,3.52,43.6,2.07
15,200212,4.87,36.5,2.33
15,200301,1.98,28.4,1.51
15,200302,6.81,33.6,2.48
15,200303,2.16,48.8,1.2
15,200304,5.52,57.7,1.51
15,200305,6.8,64.2,2.18
15,200306,6.1,68.7,2.94
15,200307,4.67,75.2,2.84
15,200308,4.87,75.9,3.15
15,200309,5.75,66.2,4
15,200310,2.42,56.7,3.85
15,200311,5.57,50.5,4.32
15,200312,3.33,37,3.83
15,200401,3.88,32.5,3.43
15,200402,2.63,36.9,2.72
15,200403,4.23,49.3,2.13
15,200404,4.65,55.8,2.1
15,200405,8.28,69.2,2.95
15,200406,4.01,72.1,2.67
15,200407,5.26,74.3,2.86
15,200408,3.97,71.2,2.98
15,200409,3.95,68.7,3.02
15,200410,4.76,60,3.64
15,200411,5.68,50.5,4.18
15,200412,4.64,36.4,4.15
15,200501,4.9,39,3.94
15,200502,2.57,40.9,-0.45
15,200503,3.76,42.6,-0.66
15,200504,4.86,57,-0.38
15,200505,2.44,61.7,-0.84
15,200506,2.7,73.9,-1.34
15,200507,4.23,77.4,-1.53
15,200508,6.51,78,-0.57
15,200509,1.3,71.5,-1.44
15,200510,1.09,57.9,-2.14
15,200511,3.04,48.2,-2.57
15,200512,2.4,33.3,-3.08
15,200601,5.41,43.1,-2.56
15,200602,2.22,36.2,-2.78
15,200603,3.55,46.1,-2.94
15,200604,4.45,60.3,-2.75
15,200605,4.3,62.6,0.07
15,200606,4,71.4,0.12
15,200607,4.53,76.7,0.15
15,200608,4.63,77.4,0.43
15,200609,8.19,64.8,2.5
15,200610,4.91,54.2,3.64
15,200611,3.22,47.3,3.46
15,200612,2.96,41.6,-0.26
15,200701,4.18,38,-0.21
15,200702,2.35,29.8,-0.58
15,200703,2.76,53.3,-1.5
15,200704,3.87,53.5,-1.35
15,200705,2.05,67.8,-2.13
15,200706,3.03,73.7,-2.45
15,200707,4.28,74.6,-2.38
15,200708,1.68,80.9,-3.54
15,200709,2.1,71.9,-3.98
15,200710,5.58,62.4,0.64
15,200711,3.31,46,0.29
15,200712,6.67,40.7,1.06
15,200801,3.23,33.3,0.75
15,200802,4.56,37.5,0.96
15,200803,6.96,45.2,1.64
15,200804,5.36,55.4,1.95
15,200805,4.97,61.8,2.08
15,200806,3.31,74.3,-0.36
15,200807,4.65,75.2,-0.24
15,200808,1.61,73.9,-1.04
15,200809,0.9,71,-2.07
15,200810,2.29,56.7,-2.24
15,200811,2.6,43.2,-2.7
15,200812,6.07,36.7,-2.05
15,200901,4.59,30.2,-1.62
15,200902,2.47,38.9,-1.9
15,200903,3.25,48.1,-2.32
15,200904,4.84,55.8,0.26
15,200905,6.61,64.8,0.97
15,200906,5.69,73.9,1.43
15,200907,6.66,71.8,2.48
15,200908,3.12,73.6,2.25
15,200909,5.49,69,2.96
15,200910,6.38,53.8,4.67
15,200911,1.07,49.2,-0.56
15,200912,4.18,35.6,-0.25
15,201001,3.52,29.8,-0.33
15,201002,2.25,30.6,-0.72
15,201003,2.69,46.5,-1.4
15,201004,3.19,59.9,-1.83
15,201005,8.21,67.3,-0.5
15,201006,4.25,77,-0.6
15,201007,4.58,78.4,-0.63
15,201008,3.44,78.3,-0.89
15,201009,1.81,70,-1.5
15,201010,1.69,58.2,-1.97
15,201011,4.9,47.1,-1.77
15,201012,3.01,29,-1.89
15,201101,2.16,30.2,-2.22
15,201102,4.88,39.1,0.37
